Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
111,CA-2014-100036,02/15/2014,02/22/2014,Standard Class,MR-10398,Margaret Rivera,Consumer,United States,Durham,North Carolina,16745,South,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,947.67,4,0.0,208.0404
112,AA-2014-100037,02/15/2014,02/20/2014,Second Class,MW-10161,Maria Williams,Consumer,United States,Garden City,Kansas,68312,Central,OFF-EN-10004032,Office Supplies,Envelopes,Wausau Papers Astrobrights Envelopes,179.99,3,0.0,64.5932
113,AA-2014-100037,02/16/2014,02/21/2014,Standard Class,GW-10655,Gary Williams,Corporate,United States,Rochester,Minnesota,14717,Central,OFF-FA-10003283,Office Supplies,Fasteners,Acco Suede Finish Lanyard with Split Ring,182.21,5,0.0,72.5976
114,AA-2014-100037,02/16/2014,02/21/2014,Standard Class,RY-10142,Robert Young,Consumer,United States,Dallas,Texas,88000,Central,TEC-MA-10004125,Technology,Machines,Motorola 56001 Telephone with Digital Answering,5587.34,2,0.15,170.0353
115,AA-2014-100038,02/16/2014,02/21/2014,Standard Class,SE-10284,Stephanie Edwards,Consumer,United States,Lancaster,Pennsylvania,44873,East,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,58.99,4,0.1,15.0853
116,AA-2014-100038,02/16/2014,02/23/2014,Standard Class,CS-10056,Claire Smith,Home Office,United States,Washington,District of Columbia,25637,East,FUR-BO-10004834,Furniture,Bookcases,Riverside Palais Royal Lawyers Bookcase,1563.03,6,0.15,2.1499
117,AA-2014-100038,02/17/2014,02/23/2014,Standard Class,SP-10339,Sharon Phillips,Consumer,United States,Redmond,Oregon,87491,West,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,631.8,5,0.0,10.588
118,CA-2014-100039,02/17/2014,02/23/2014,Standard Class,RS-10076,Robert Smith,Corporate,United States,Durham,North Carolina,35268,South,TEC-AC-10000171,Technology,Accessories,Verbatim 25 GB 6x Blu-ray Recordable Disc,124.59,2,0.7,-14.5427
119,CA-2014-100039,02/17/2014,02/20/2014,First Class,MJ-10280,Maria Johnson,Consumer,United States,Saint Petersburg,Florida,24722,South,TEC-PH-10002033,Technology,Phones,Konftel 250 Conference phone - Charcoal black,4466.6,4,0.0,807.6676
120,CA-2014-100039,02/18/2014,02/22/2014,Second Class,AM-10196,Ashley Morgan,Consumer,United States,Cheyenne,Wyoming,63319,West,OFF-ST-10001806,Office Supplies,Storage,Advantus Super Stacker Divided Storage Box,73.13,3,0.0,15.4937
121,AA-2014-100040,02/18/2014,02/22/2014,Second Class,JH-10377,Jessica Harris,Consumer,United States,Des Moines,Washington,92183,West,OFF-ST-10002927,Office Supplies,Storage,Akro-Mils 09516 Super-Size AkroBins,699.08,4,0.0,161.2552
122,AA-2014-100040,02/18/2014,02/21/2014,Second Class,ET-10596,Emma Torres,Consumer,United States,Grand Prairie,Texas,13250,Central,OFF-AP-10000304,Office Supplies,Appliances,Hoover WindTunnel 3 High Performance Pet,2118.29,5,0.0,398.4431
123,AA-2014-100040,02/18/2014,02/21/2014,First Class,MT-10255,Mark Torres,Consumer,United States,Austin,Texas,12477,Central,OFF-LA-10003559,Office Supplies,Labels,Avery 510,8.09,1,0.0,2.7393
124,AA-2014-100041,02/18/2014,02/25/2014,Standard Class,SR-10042,Stephen Roberts,Corporate,United States,Jackson,Michigan,60029,Central,OFF-PA-10001784,Office Supplies,Paper,"Hammermill Recycled Paper, 500 Sheet Ream",76.58,7,0.0,20.4028
125,AA-2014-100041,02/18/2014,02/25/2014,Standard Class,MA-10279,Maria Allen,Consumer,United States,Medina,Ohio,87340,East,OFF-FA-10002544,Office Supplies,Fasteners,Acme Stainless Steel Scissors,24.67,1,0.0,9.7349
126,AA-2014-100041,02/18/2014,02/20/2014,First Class,CG-10079,Cynthia Green,Consumer,United States,Grand Rapids,Michigan,80152,Central,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,24.52,2,0.0,7.7341
127,AA-2014-100042,02/19/2014,02/26/2014,Standard Class,AL-10710,Ashley Lee,Home Office,United States,Dover,Delaware,67132,East,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,22783.97,3,0.0,6005.2877
128,AA-2014-100042,02/20/2014,02/27/2014,Standard Class,AR-10586,Amanda Roberts,Consumer,United States,Decatur,Illinois,70261,Central,OFF-SU-10004590,Office Supplies,Supplies,Acco Pressboard Data Binder with Storage Hooks,24.4,1,0.0,6.2984
129,AA-2014-100042,02/20/2014,02/24/2014,Second Class,TA-10537,Thomas Anderson,Home Office,United States,Bloomington,Illinois,34081,Central,OFF-AR-10003056,Office Supplies,Art,Newell 341,117.44,1,0.0,46.5059
130,AA-2014-100043,02/21/2014,02/26/2014,Standard Class,JM-10053,Jennifer Morris,Corporate,United States,Wilmington,North Carolina,52446,South,OFF-LA-10002762,Office Supplies,Labels,Avery 485,127.76,4,0.15,28.4216
131,AA-2014-100043,02/21/2014,02/28/2014,Standard Class,KJ-10455,Karen Jones,Home Office,United States,Burlington,Vermont,22264,East,OFF-ST-10002927,Office Supplies,Storage,Akro-Mils 09516 Super-Size AkroBins,872.32,5,0.0,193.5663
132,AA-2014-100043,02/21/2014,02/26/2014,Standard Class,EB-10584,Emma Brown,Corporate,United States,Miami,Florida,82585,South,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1190.74,1,0.0,55.7726
133,CA-2014-100044,02/22/2014,02/28/2014,Standard Class,SC-10167,Stephen Carter,Consumer,United States,Morristown,New Jersey,27248,East,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,40.58,2,0.0,8.8492
134,CA-2014-100044,02/22/2014,02/28/2014,Standard Class,JK-10054,James King,Consumer,United States,Little Rock,Arkansas,22015,South,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,1487.02,7,0.0,501.2341
135,CA-2014-100044,02/23/2014,02/27/2014,Second Class,GJ-10265,Gloria Jones,Home Office,United States,Saginaw,Michigan,58707,Central,TEC-PH-10004977,Technology,Phones,Apple iPhone 6S,1102.88,2,0.0,267.9779
136,US-2014-100045,02/25/2014,03/04/2014,Standard Class,MN-10138,Maria Nelson,Home Office,United States,Dallas,Texas,84233,Central,TEC-MA-10002412,Technology,Machines,Canon imageCLASS MF4770n Wireless Laser,1973.15,1,0.4,-284.2552
137,US-2014-100045,02/25/2014,03/03/2014,Standard Class,GB-10508,George Baker,Consumer,United States,Orlando,Florida,53374,South,TEC-MA-10002412,Technology,Machines,Canon imageCLASS MF4770n Wireless Laser,1555.13,2,0.1,115.1562
138,US-2014-100045,02/25/2014,03/04/2014,Standard Class,SH-10743,Susan Hall,Corporate,United States,Hattiesburg,Mississippi,33988,South,OFF-AR-10001986,Office Supplies,Art,Sanford 52602 Liquid Accent Tank-Style Highlighters,304.67,6,0.15,81.2064
139,AA-2014-100046,02/25/2014,03/04/2014,Standard Class,SS-10218,Shirley Scott,Consumer,United States,Billings,Montana,13981,West,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,1143.03,2,0.0,235.5774
140,AA-2014-100046,02/25/2014,03/02/2014,Second Class,RL-10386,Ronald Lewis,Consumer,United States,Santa Fe,New Mexico,34105,West,TEC-PH-10001354,Technology,Phones,Samsung Galaxy S7,2556.27,2,0.0,563.424
141,AA-2014-100046,02/26/2014,03/05/2014,Standard Class,KK-10774,Kimberly King,Consumer,United States,Warner Robins,Georgia,68266,South,FUR-CH-10000454,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,1605.17,5,0.0,291.2821
142,AA-2014-100047,02/26/2014,02/26/2014,Same Day,RD-10567,Richard Davis,Home Office,United States,Aberdeen,South Dakota,27309,Central,OFF-PA-10001784,Office Supplies,Paper,"Hammermill Recycled Paper, 500 Sheet Ream",282.73,5,0.0,76.9018
143,AA-2014-100047,02/27/2014,03/06/2014,Standard Class,DM-10649,Dorothy Morgan,Corporate,United States,Fargo,North Dakota,61105,Central,TEC-CO-10003723,Technology,Copiers,Sharp AL-1530CS Digital Copier,2641.25,3,0.3,165.2093
144,AA-2014-100047,02/27/2014,03/03/2014,Second Class,DS-10520,David Scott,Consumer,United States,Richardson,Texas,21580,Central,OFF-LA-10003559,Office Supplies,Labels,Avery 510,58.67,2,0.0,15.7688
145,AA-2014-100048,02/27/2014,03/04/2014,Standard Class,KW-10677,Kimberly Wilson,Consumer,United States,Great Falls,Montana,65049,West,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,130.74,4,0.0,46.2501
146,AA-2014-100048,02/27/2014,03/04/2014,Standard Class,LM-10589,Linda Martinez,Corporate,United States,Jacksonville,Florida,70258,South,OFF-PA-10003695,Office Supplies,Paper,Avery Shipping Labels with TrueBlock Technology,65.38,1,0.0,20.6211
147,AA-2014-100048,02/28/2014,03/03/2014,Second Class,KH-10047,Karen Harris,Consumer,United States,Florence,Kentucky,50966,South,TEC-AC-10002167,Technology,Accessories,Logitech G910 Orion Spark Mechanical Keyboard,139.03,1,0.0,33.8789
148,US-2014-100049,02/28/2014,03/07/2014,Standard Class,MJ-10321,Maria Jones,Home Office,United States,Philadelphia,Pennsylvania,88258,East,TEC-PH-10001354,Technology,Phones,Samsung Galaxy S7,687.57,1,0.1,160.1198
149,US-2014-100049,02/28/2014,03/06/2014,Standard Class,KM-10118,Kevin Martin,Consumer,United States,Middletown,Connecticut,12169,East,OFF-ST-10002927,Office Supplies,Storage,Akro-Mils 09516 Super-Size AkroBins,1476.21,6,0.0,310.8802
150,US-2014-100049,02/28/2014,02/28/2014,Same Day,MY-10496,Melissa Young,Home Office,United States,Tucson,Arizona,89601,West,OFF-SU-10003703,Office Supplies,Supplies,Avery Hi-Liter EverBold Pen-Style Highlighter,286.42,5,0.0,76.8131
151,CA-2014-100050,03/01/2014,03/07/2014,Standard Class,BA-10262,Barbara Adams,Home Office,United States,Burlington,Vermont,65461,East,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels by Universal,689.13,13,0.0,176.6601
152,CA-2014-100050,03/01/2014,03/08/2014,Standard Class,CT-10024,Cynthia Thompson,Consumer,United States,Lancaster,Pennsylvania,63711,East,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,6381.01,8,0.0,542.3209
153,CA-2014-100050,03/01/2014,03/04/2014,First Class,CS-10010,Claire Stewart,Consumer,United States,Fort Worth,Texas,82446,Central,OFF-SU-10003703,Office Supplies,Supplies,Avery Hi-Liter EverBold Pen-Style Highlighter,78.93,1,0.0,18.8871
154,CA-2014-100051,03/01/2014,03/04/2014,Second Class,MT-10640,Maria Torres,Consumer,United States,Warner Robins,Georgia,55057,South,OFF-PA-10001784,Office Supplies,Paper,"Hammermill Recycled Paper, 500 Sheet Ream",33.74,1,0.0,9.3956
155,CA-2014-100051,03/02/2014,03/07/2014,Standard Class,DB-10515,David Bell,Consumer,United States,Durham,North Carolina,37251,South,OFF-PA-10001784,Office Supplies,Paper,"Hammermill Recycled Paper, 500 Sheet Ream",165.93,2,0.0,48.0164
156,CA-2014-100051,03/02/2014,03/02/2014,Same Day,ET-10322,Elizabeth Taylor,Consumer,United States,Gilbert,Arizona,90318,West,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,2076.68,5,0.0,511.2116
157,US-2014-100052,03/02/2014,03/02/2014,Same Day,JR-10708,James Roberts,Corporate,United States,Gulfport,Mississippi,76857,South,OFF-AR-10001986,Office Supplies,Art,Sanford 52602 Liquid Accent Tank-Style Highlighters,143.93,2,0.0,53.9731
158,US-2014-100052,03/02/2014,03/05/2014,Second Class,JM-10474,John Morris,Consumer,United States,Fort Worth,Texas,38753,Central,OFF-BI-10001602,Office Supplies,Binders,Wilson Jones Easy Grip Round Ring View Binder,241.05,1,0.0,67.2671
159,US-2014-100052,03/02/2014,03/07/2014,Standard Class,KM-10118,Kevin Martin,Consumer,United States,Durham,North Carolina,71012,South,OFF-EN-10002986,Office Supplies,Envelopes,"#10-4 1/8"" Premium Diagonal Seam Envelopes",63.01,2,0.0,22.2652
160,AA-2014-100053,03/03/2014,03/04/2014,Same Day,SL-10426,Sharon Lee,Corporate,United States,Milwaukee,Wisconsin,24407,Central,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,165.49,1,0.0,37.9445
161,AA-2014-100053,03/03/2014,03/06/2014,First Class,ST-10672,Scott Thompson,Consumer,United States,Rapid City,South Dakota,60748,Central,TEC-MA-10002412,Technology,Machines,Canon imageCLASS MF4770n Wireless Laser,10683.05,5,0.0,948.8111
162,AA-2014-100053,03/03/2014,03/06/2014,Second Class,SH-10121,Sandra Hall,Corporate,United States,Arvada,Colorado,93417,West,OFF-ST-10002927,Office Supplies,Storage,Akro-Mils 09516 Super-Size AkroBins,3000.25,10,0.0,594.8494
163,AA-2014-100054,03/03/2014,03/09/2014,Standard Class,GC-10660,George Campbell,Home Office,United States,Wilmington,North Carolina,16286,South,FUR-BO-10002213,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,1420.51,2,0.0,223.1939
164,AA-2014-100054,03/03/2014,03/09/2014,Standard Class,JE-10707,John Edwards,Consumer,United States,Allentown,Pennsylvania,59430,East,OFF-AR-10000397,Office Supplies,Art,"BIC Brite Liner Highlighters, Assorted Colors",236.48,4,0.15,54.3612
165,AA-2014-100054,03/04/2014,03/09/2014,Second Class,LR-10444,Linda Reed,Home Office,United States,Gilbert,Arizona,95714,West,OFF-LA-10002762,Office Supplies,Labels,Avery 485,182.51,10,0.0,49.3664
166,US-2014-100055,03/04/2014,03/09/2014,Second Class,EJ-10075,Emma Jackson,Corporate,United States,Roswell,Georgia,69489,South,OFF-AP-10002311,Office Supplies,Appliances,Holmes Replacement HEPA Filter,379.91,1,0.0,64.6541
167,US-2014-100055,03/04/2014,03/04/2014,Same Day,RW-10008,Robert Walker,Consumer,United States,Seattle,Washington,20037,West,FUR-TA-10002199,Furniture,Tables,DMI Eclipse Executive Suite Corner Table,7713.55,8,0.0,432.5947
168,US-2014-100055,03/04/2014,03/11/2014,Standard Class,FY-10313,Frank Young,Consumer,United States,Medford,Oregon,62832,West,FUR-FU-10002390,Furniture,Furnishings,Deflect-o DuraMat Chair Mat for Low Pile,303.14,2,0.15,42.978
169,AA-2014-100056,03/04/2014,03/10/2014,Standard Class,GM-10703,Gary Miller,Consumer,United States,Providence,Rhode Island,90616,East,FUR-FU-10001487,Furniture,Furnishings,Eldon Expressions Wood Desk Accessories,1773.84,7,0.1,289.3151
170,AA-2014-100056,03/05/2014,03/11/2014,Standard Class,SB-10574,Stephen Brown,Home Office,United States,Des Moines,Washington,36484,West,TEC-PH-10001354,Technology,Phones,Samsung Galaxy S7,1321.12,1,0.0,360.9541
171,AA-2014-100056,03/05/2014,03/11/2014,Standard Class,MR-10346,Michael Roberts,Home Office,United States,Bloomington,Illinois,25383,Central,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,19.77,1,0.0,6.9114
172,CA-2014-100057,03/05/2014,03/12/2014,Standard Class,CJ-10132,Claire Jones,Corporate,United States,Springfield,Illinois,69798,Central,TEC-MA-10004125,Technology,Machines,Motorola 56001 Telephone with Digital Answering,4817.68,2,0.0,496.2675
173,CA-2014-100057,03/05/2014,03/12/2014,Standard Class,RW-10044,Ryan White,Corporate,United States,Houston,Texas,83291,Central,OFF-BI-10004738,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,581.68,2,0.1,109.3599
174,CA-2014-100057,03/06/2014,03/13/2014,Standard Class,DJ-10553,Dorothy Jackson,Corporate,United States,Roswell,Georgia,58719,South,FUR-CH-10003473,Furniture,Chairs,Harbour Creations 67200 Series Folding Chair,1100.21,2,0.0,185.3479
175,US-2014-100058,03/06/2014,03/12/2014,Standard Class,LT-10711,Linda Torres,Consumer,United States,Fremont,Nebraska,41869,Central,OFF-FA-10002544,Office Supplies,Fasteners,Acme Stainless Steel Scissors,6.44,1,0.2,1.622
176,US-2014-100058,03/06/2014,03/12/2014,Standard Class,HG-10383,Helen Green,Corporate,United States,Macon,Georgia,62871,South,FUR-BO-10002213,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,1530.5,6,0.0,293.4424
177,US-2014-100058,03/06/2014,03/09/2014,First Class,JT-10675,Jason Taylor,Consumer,United States,Springfield,Missouri,28251,Central,OFF-BI-10004738,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,611.63,5,0.1,170.0492
178,CA-2014-100059,03/06/2014,03/12/2014,Standard Class,KA-10281,Kevin Adams,Consumer,United States,Marysville,Washington,33052,West,FUR-CH-10001313,Furniture,Chairs,SAFCO PVC Mobile Pedestal Chair,2425.86,2,0.0,397.9343
179,CA-2014-100059,03/07/2014,03/14/2014,Standard Class,MP-10173,Maria Parker,Consumer,United States,Columbia,Maryland,66398,East,OFF-AR-10000397,Office Supplies,Art,"BIC Brite Liner Highlighters, Assorted Colors",470.83,4,0.0,166.3656
180,CA-2014-100059,03/07/2014,03/12/2014,Standard Class,SM-10064,Sandra Miller,Corporate,United States,Farmington,New Mexico,56500,West,OFF-BI-10001602,Office Supplies,Binders,Wilson Jones Easy Grip Round Ring View Binder,45.36,1,0.0,11.3277
181,AA-2014-100060,03/07/2014,03/14/2014,Standard Class,LH-10505,Linda Hill,Consumer,United States,Baltimore,Maryland,97930,East,OFF-AP-10002311,Office Supplies,Appliances,Holmes Replacement HEPA Filter,751.71,2,0.2,70.4027
182,AA-2014-100060,03/07/2014,03/12/2014,Standard Class,EW-10611,Emma Wilson,Consumer,United States,Muskogee,Oklahoma,90662,Central,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings,324.68,1,0.0,95.0641
183,AA-2014-100060,03/08/2014,03/12/2014,Second Class,RY-10671,Ryan Young,Corporate,United States,Springfield,Missouri,90045,Central,OFF-FA-10003283,Office Supplies,Fasteners,Acco Suede Finish Lanyard with Split Ring,25.76,1,0.0,9.5505
184,AA-2014-100061,03/08/2014,03/11/2014,Second Class,BK-10684,Brenda King,Corporate,United States,Bristol,Tennessee,94092,South,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",84.75,5,0.1,30.1338
185,AA-2014-100061,03/08/2014,03/11/2014,Second Class,KL-10311,Kevin Lewis,Consumer,United States,Grand Prairie,Texas,25620,Central,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,980.48,3,0.0,207.8457
186,AA-2014-100061,03/08/2014,03/14/2014,Standard Class,DT-10316,Dorothy Taylor,Corporate,United States,Miami,Florida,46751,South,OFF-FA-10002544,Office Supplies,Fasteners,Acme Stainless Steel Scissors,6.75,1,0.2,1.6133
187,AA-2014-100062,03/08/2014,03/10/2014,First Class,MM-10486,Mark Martin,Home Office,United States,Farmington,New Mexico,96688,West,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,1489.71,6,0.0,360.1593
188,AA-2014-100062,03/09/2014,03/12/2014,Second Class,MT-10640,Maria Torres,Corporate,United States,Fairfield,Connecticut,55307,East,TEC-CO-10003723,Technology,Copiers,Sharp AL-1530CS Digital Copier,25048.09,3,0.0,7757.5045
189,AA-2014-100062,03/09/2014,03/14/2014,Standard Class,SC-10151,Shirley Carter,Home Office,United States,Lancaster,Pennsylvania,79222,East,OFF-LA-10003559,Office Supplies,Labels,Avery 510,22.83,1,0.1,6.7835
190,AA-2014-100063,03/09/2014,03/15/2014,Standard Class,JH-10240,Jessica Hill,Consumer,United States,Columbia,South Carolina,95563,South,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,1338.01,1,0.0,166.7664
191,AA-2014-100063,03/10/2014,03/17/2014,Standard Class,HC-10367,Helen Carter,Consumer,United States,Newark,Ohio,57855,East,OFF-FA-10002544,Office Supplies,Fasteners,Acme Stainless Steel Scissors,11.63,1,0.1,3.7137
192,AA-2014-100063,03/10/2014,03/17/2014,Standard Class,BA-10262,Barbara Adams,Consumer,United States,Columbus,Ohio,50702,East,FUR-CH-10003473,Furniture,Chairs,Harbour Creations 67200 Series Folding Chair,692.25,1,0.0,126.016
193,US-2014-100064,03/10/2014,03/13/2014,First Class,CB-10238,Cynthia Brown,Corporate,United States,Hot Springs,Arkansas,75243,South,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,94.77,4,0.4,13.9047
194,US-2014-100064,03/10/2014,03/10/2014,Same Day,JM-10664,Jessica Morgan,Corporate,United States,Troy,New York,29967,East,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,500.69,1,0.15,71.3159
195,US-2014-100064,03/11/2014,03/18/2014,Standard Class,GH-10730,George Hill,Home Office,United States,Columbia,South Carolina,18541,South,OFF-BI-10001602,Office Supplies,Binders,Wilson Jones Easy Grip Round Ring View Binder,12.92,1,0.0,3.1008
196,US-2014-100065,03/11/2014,03/16/2014,Second Class,SM-10680,Susan Martinez,Consumer,United States,Macon,Georgia,13303,South,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,2583.41,2,0.0,55.6338
